Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 2,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 17,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArrayAsObject,Magic Number,The method contains a magic number: 37,198
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 2,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 2,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 17,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanMultiArray,Magic Number,The method contains a magic number: 37,208
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 17,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 37,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 17,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 37,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 17,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 37,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 123,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 17,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 37,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByte,Magic Number,The method contains a magic number: 123,224
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 2,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 5,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 5,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 6,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 5,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 6,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 17,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArray,Magic Number,The method contains a magic number: 37,230
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 2,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 17,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 37,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 37,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 17,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 37,241
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testByteArrayAsObject,Magic Number,The method contains a magic number: 5,241
